Start Time (s),End Time (s),Text,Speaker,file_name,flow_label
214.34000000000003,214.86, Yes.,Speaker 1,call_42.mp3,Description
217.32,218.42, What is your name?,Speaker 0,call_42.mp3,Description
219.16000000000005,219.68, Ecom.,Speaker 1,call_42.mp3,Description
219.96,220.48, Ecom?,Speaker 0,call_42.mp3,Description
220.76,222.76," Yeah, this is really a nightmare.",Speaker 0,call_42.mp3,Description
223.38,223.82, I'm sorry.,Speaker 0,call_42.mp3,Description
224.2,224.48, I'm sorry.,Speaker 1,call_42.mp3,Description
227.5,229.36, Can you do this for her?,Speaker 1,call_42.mp3,Description
229.42,232.46, Can you help tilt her head open so she can get some air?,Speaker 0,call_42.mp3,Description
232.94,237.5," Yeah, I already, she can get air because she's laying flat on her head,",Speaker 0,call_42.mp3,Description
237.66,239.34, and she can definitely get it.,Speaker 0,call_42.mp3,Description
239.56,242.34," Okay, but I need for you to do a head tilt on her.",Speaker 1,call_42.mp3,Description
243.52,244.5, Is she breathing?,Speaker 1,call_42.mp3,Description
246.18,247.48, Look at her chest.,Speaker 0,call_42.mp3,Description
247.56,248.22, Is she breathing?,Speaker 0,call_42.mp3,Description
249.02,250.38," Yeah, I think she was, yeah.",Speaker 1,call_42.mp3,Description
250.46,251.48, She is breathing.,Speaker 1,call_42.mp3,Description
251.62,252.38, She is breathing?,Speaker 1,call_42.mp3,Description
252.66,253.1, Yeah.,Speaker 1,call_42.mp3,Description
253.28,255.6," Okay, you can see her chest rising and falling?",Speaker 1,call_42.mp3,Description
256.06,256.5, Yeah.,Speaker 1,call_42.mp3,Description
257.5,259.56, Are you with her right now?,Speaker 0,call_42.mp3,Description
260.26,260.7, Yeah.,Speaker 0,call_42.mp3,Description
263.48,264.48," Oh, my God.",Speaker 1,call_42.mp3,Description
264.7,266.14, This is not how I'm .,Speaker 0,call_42.mp3,Description
266.84000000000003,268.66, What is her coloring like?,Speaker 0,call_42.mp3,Description
269.56,272.56, What is the color in her face and her lips?,Speaker 0,call_42.mp3,Description
273.14,274.58," No, her lips is regular.",Speaker 1,call_42.mp3,Description
274.68,276.64, Everything about her is regular.,Speaker 1,call_42.mp3,Description
276.88,277.9," Okay, but she's still unconscious?",Unknown,call_42.mp3,Description
278.64,279.06, Yeah.,Unknown,call_42.mp3,Description
282.28,284.48, Is the help going to get here anytime soon?,Unknown,call_42.mp3,Description
284.48,285.78," Yes, they are on their way.",Unknown,call_42.mp3,Description
286.54,287.9," Okay, but I want to make sure.",Unknown,call_42.mp3,Description
287.98,289.34," She is breathing though, right?",Unknown,call_42.mp3,Description
289.86,291.2, Is she breathing normally?,Unknown,call_42.mp3,Description
291.88,294.2," No, she's not breathing normally.",Unknown,call_42.mp3,Description
294.3,296.9," Okay, okay, slow down, slow down.",Unknown,call_42.mp3,Description
296.98,298.78, It described to me how she is breathing.,Unknown,call_42.mp3,Description
300.74,302.64, Can you describe to me how she's breathing?,Unknown,call_42.mp3,Description
302.74,303.78, Is it shallow breathing?,Unknown,call_42.mp3,Description
303.9,304.88, Is she breathing hard?,Unknown,call_42.mp3,Description
305.02,306.8, Is she gasping for air?,Unknown,call_42.mp3,Description
307.64000000000004,311.98," I think I'm really, yeah, she is gasping for air.",Unknown,call_42.mp3,Description
312.12,312.88, She's gasping?,Unknown,call_42.mp3,Description
313.12,313.58, Yeah.,Unknown,call_42.mp3,Description
313.66,314.54, Right now she is?,Unknown,call_42.mp3,Description
315.16,315.62, Yeah.,Unknown,call_42.mp3,Description
322.64000000000004,324.92," Okay, are you sitting down anywhere?",Unknown,call_42.mp3,Description
